code,name
064960,SNT모티브
005610,SPC삼립
011420,갤럭시아에스엠
267290,경동도시가스
009290,광동제약
017900,광전자
002720,국제약품
011780,금호석유화학
073240,금호타이어
092790,넥스틸
030210,다올투자증권
336260,두산퓨얼셀
013570,디와이
032350,롯데관광개발
020150,롯데에너지머티리얼즈
286940,롯데정보통신
071840,롯데하이마트
357430,마스턴프리미어리츠
396690,미래에셋글로벌리츠
035150,백산
005030,부산주공
006400,삼성SDI
004380,삼익THK
002450,삼익악기
000520,삼일제약
009470,삼화전기
136490,선진
011300,성안
204210,스타리츠
102280,쌍방울
005850,에스엘
123700,에스제이엠
015260,에이엔피
244920,에이플러스에셋
278470,에이피알
450080,에코프로머티
012280,영화금속
005820,원림
010600,웰바이오텍
033270,유나이티드
000910,유니온
072130,유엔젤
000220,유유제약
139480,이마트
102460,이연제약
034590,인천도시가스
129260,인터지스
013360,일성건설
025620,제이준코스메틱
002620,제일파마홀딩스
004700,조광피혁
120030,조선선재
109070,주성코퍼레이션
071320,지역난방공사
033250,체시스
053210,케이티스카이라이프
003690,코리안리
044820,코스맥스비티아이
002020,코오롱
031820,콤텍시스템
014580,태경비케이
003240,태광산업
004870,티웨이홀딩스
039130,하나투어
071090,하이스틸
017960,한국카본
024720,한국콜마홀딩스
034830,한국토지신탁
002390,한독
009240,한샘
011700,한신기계공업
009420,한올바이오파마
006390,한일현대시멘트
000720,현대건설
079430,현대리바트
011210,현대위아
004020,현대제철
001500,현대차증권
057050,현대홈쇼핑
093240,형지엘리트
298050,효성첨단소재
013720,CBI
035760,CJ ENM
023460,CNH
060900,DGP
241520,DSC인베스트먼트
195940,HK이노엔
439730,IBKS제20호스팩
455250,KB제25호스팩
052900,KX하이텍
160550,NEW
218410,RFHIC
151910,SBW생명과학
255220,SG
040610,SG&G
246690,TS인베스트먼트
079940,가비아
049720,고려신용정보
348150,고바이오랩
465320,교보15호스팩
066620,국보디자인
900070,글로벌에스엠
019660,글로본
282720,금양그린파워
036190,금화피에스시
035460,기산텔레콤
091970,나노캠텍
190510,나무가
092730,네오팜
089140,넥스턴바이오
040160,누리플렉스
214870,뉴지랩파마
007720,대명소노시즌
438220,대신밸런스제13호스팩
005710,대원산업
131220,대한과학
032860,더라미
393890,더블유씨피
263800,데이타솔루션
088130,동아엘텍
228340,동양파일
376300,디어유
310870,디와이씨
079810,디이엔티
290550,디케이티
171120,라이온켐텍
171010,램테크놀러지
217500,러셀
294140,레몬
019570,리더스 기술투자
016100,리더스코스메틱
195500,마니커에프앤지
235980,메드팩토
408920,메쎄이상
417970,모델솔루션
080160,모두투어
101330,모베이스
012860,모베이스전자
049950,미래컴퍼니
207760,미스터블루
314930,바이오다인
208710,바이오로그디바이스
308080,바이젠셀
066410,버킷스튜디오
206400,베노티앤알
299910,베스파
424760,벨로크
337930,브랜드엑스코퍼레이션
251630,브이원텍
439580,블루엠텍
318410,비비씨
419540,비스토스
200780,비씨월드제약
445360,비엔케이제1호스팩
065170,비엘팜텍
086670,비엠티
210120,빅텐츠
143240,사람인
023600,삼보판지
032280,삼일
002290,삼일기업공사
054090,삼진엘앤디
038500,삼표시멘트
017480,삼현철강
046390,삼화네트웍스
101000,상상인인더스트리
042940,상지카일룸
107600,새빗켐
378800,샤페론
046890,서울반도체
018680,서울제약
035890,서희건설
357550,석경에이티
258790,소프트캠프
043100,솔고바이오
304100,솔트룩스
033170,시그네틱스
429270,시지트로닉스
131090,시큐브
290520,신도기연
430220,신영스팩8호
138070,신진에스엠
393360,신한제8호스팩
010280,쌍용정보통신
037760,쎄니트
066790,씨씨에스
096530,씨젠
227610,아우딘퓨쳐스
084850,아이티엠반도체
114840,아이패밀리에스씨
067160,아프리카TV
001540,안국약품
061040,알에프텍
347860,알체라
174900,앱클론
103230,에스앤더블류
069510,에스텍
200710,에이디테크놀로지
096690,에이루트
003800,에이스침대
172670,에이엘티
445090,에이직랜드
355690,에이텀
109960,에이프로젠 H&G
397030,에이프릴바이오
356680,엑스게이트
317770,엑스페릭스
092870,엑시콘
440820,엔에이치스팩27호
466910,엔에이치스팩30호
265740,엔에프씨
419080,엔젯
291230,엔피
156100,엘앤케이바이오
009780,엠에스씨
259630,엠플러스
250930,예선테크
053280,예스24
014940,오리엔탈정공
039200,오스코텍
226400,오스테오닉
173130,오파스넷
226950,올릭스
273640,와이엠텍
073560,우리손에프앤지
037400,우리엔터프라이즈
018620,우진비앤지
101160,월덱스
053580,웹케시
203450,유니온커뮤니티
241690,유니테크노
264450,유비쿼스
413630,유진스팩8호
263050,유틸렉스
372170,윤성에프앤씨
274400,이노시뮬레이션
264850,이랜시스
054210,이랜텍
086890,이수앱지스
900110,이스트아시아홀딩스
353810,이지바이오
035810,이지홀딩스
037330,인지디스플레
049070,인탑스
175140,인포마크
115310,인포바인
033100,제룡전기
033320,제이씨현시스템
126880,제이엔케이히터
228760,지노믹트리
263860,지니언스
303030,지니틱스
036180,지더블유바이텍
051160,지어소프트
065060,지엔코
270520,지오릿에너지
219750,지티지웰니스
042000,카페24
079190,케스피온
214370,케어젠
192250,케이사인
025880,케이씨피드
053080,케이엔솔
272110,케이엔제이
083550,케이엠
256940,케이피에스
104540,코렌텍
183300,코미코
355150,코스텍시스
029960,코엔텍
033290,코웰패션
317690,퀀타매트릭스
432720,퀄리타스반도체
040350,큐로컴
182360,큐브엔터
413600,키움제6호스팩
134580,탑코미디어
108230,톱텍
033830,티비씨
271830,팸텍
119500,포메탈
094940,푸른기술
220100,퓨쳐켐
035200,프럼파스트
053610,프로텍
377220,프롬바이오
006140,피제이전자
087600,픽셀플러스
448370,하나27호스팩
454640,하나29호스팩
469900,하나31호스팩
400840,하이제7호스팩
017890,한국알콜
101680,한국정밀기계
023760,한국캐피탈
114810,한솔아이원스
078350,한양디지텍
045100,한양이엔지
091440,한울소재과학
123840,한일진공
220180,핸디소프트
170030,현대공업
048410,현대바이오
092300,현우산업
290270,휴네시온
192410,휴림네트웍스
189980,흥국에프엔비
323350,다원넥스뷰
114920,대주이엔티
162120,루켄테크놀러지스
448780,마이크로엔엑스
266470,바이오인프라생명과학
191600,블루탑
149010,아이케이세미콘
390110,애니메디솔루션
379390,이성씨엔아이
254160,제이엠멀티
248020,젬
402420,켈스
327610,펨토바이오메드
331660,한국미라클피플사
079160,CJ CGV
097950,CJ제일제당
114090,GKL
078930,GS
267270,HD현대건설기계
001390,KG케미칼
003550,LG
006260,LS
010060,OCI홀딩스
011790,SKC
018670,SK가스
302440,SK바이오사이언스
100090,SK오션플랜트
001510,SK증권
017670,SK텔레콤
000500,가온전선
012320,경동인베스트
214390,경보제약
002140,고려산업
007690,국도화학
014280,금강공업
001570,금양
002990,금호건설
092440,기신정기
013700,까뮤이앤씨
005720,넥센
005250,녹십자홀딩스
001680,대상
009190,대양금속
000430,대원강업
024890,대원화성
001440,대한전선
084010,대한제강
002150,도화엔지니어링
001230,동국홀딩스
007590,동방아그로
026960,동서
084670,동양고속
008970,동양철관
002690,동일제강
000150,두산
089860,롯데렌탈
330590,롯데리츠
000400,롯데손해보험
023530,롯데쇼핑
088980,맥쿼리인프라
001270,부국증권
090460,비에이치
007160,사조산업
014710,사조씨푸드
207940,삼성바이오로직스
028050,삼성엔지니어링
009150,삼성전기
009770,삼정펄프
005500,삼진제약
000390,삼화페인트공업
008490,서흥
014910,성문전자
004980,성신양회
000180,성창기업지주
004970,신라교역
031430,신세계인터내셔날
031440,신세계푸드
001720,신영증권
018250,애경산업
118000,에스메디
007460,에이프로젠
009970,영원무역홀딩스
007310,오뚜기
070960,용평리조트
003470,유안타증권
214320,이노션
074610,이엔플러스
000760,이화산업
249420,일동제약
003200,일신방직
007570,일양약품
081000,일진다이아
020760,일진디스플
271940,일진하이솔루스
271980,제일약품
001560,제일연마
006220,제주은행
004910,조광페인트
001630,종근당홀딩스
013890,지누스
051630,진양화학
272450,진에어
381970,케이카
138490,코오롱플라스틱
006890,태경케미컬
001420,태원물산
055490,테이팩스
078000,텔코웨어
069260,티케이지휴켐스
090080,평화산업
103140,풍산
086790,하나금융지주
293480,하나제약
071050,한국금융지주
104700,한국철강
047810,한국항공우주
123690,한국화장품
451800,한화리츠
009830,한화솔루션
012450,한화에어로스페이스
082740,한화엔진
064350,현대로템
005440,현대지에프홀딩스
241590,화승엔터프라이즈
000850,화천기공
094280,효성 ITX
298040,효성중공업
298000,효성화학
126600,BGF에코머티리얼즈
068790,DMS
046210,HLB파나진
016250,SGC이테크건설
048550,SM C&C
063440,SM Life Design
022220,TKG애강
399720,가온칩스
098460,고영
035290,골드앤에스
204620,글로벌텍스프리
247660,나노씨엠에스
137080,나래나노텍
293580,나우IB
095660,네오위즈
007390,네이처셀
106520,노블엠앤비
348340,뉴로메카
060260,뉴보텍
270870,뉴트리
020400,대동금속
008830,대동기어
004780,대륙제관
104040,대성파인텍
108380,대양전기공업
006580,대양제지
120240,대정화금
003310,대주산업
021040,대호특수강
317330,덕산테코피아
075970,동국알앤에스
025950,동신건설
060380,동양에스텍
079960,동양이엔피
073190,듀오백
362990,드림인사이트
066670,디스플레이텍
263720,디앤씨미디어
127120,디엔에이링크
092070,디엔에프
105740,디케이락
187220,디티앤씨
141080,레고켐바이오
042500,링네트
219420,링크제니시스
005990,매일홀딩스
072870,메가스터디
446540,메가터치
041920,메디아나
086900,메디톡스
241770,메카로
363260,모비데이즈
442900,미래에셋드림스팩1호
251120,바이오에프디엔씨
032980,바이온
100120,뷰웍스
044480,블레이드 Ent
126340,비나텍
082800,비보존 제약
307870,비투엔
357880,비트나인
032850,비트컴퓨터
419120,산돌
014970,삼륭물산
053700,삼보모터스
037460,삼지전자
452670,상상인제4호스팩
042600,새로닉스
006730,서부T&D
100660,서암기계공업
019770,서연탑메탈
086710,선진뷰티사이언스
037350,성도이엔지
015750,성우하이텍
365340,성일하이텍
252500,세화피앤씨
049180,셀루메드
268600,셀리버리
086980,쇼박스
094840,슈프리마에이치큐
136510,스마트솔루션즈
276040,스코넥
013810,스페코
203690,스피어파워
290560,신시웨이
012790,신일제약
226330,신테카바이오
356890,싸이버원
088280,쏘닉스
222080,씨아이에스
297090,씨에스베어링
101240,씨큐브
060590,씨티씨바이오
074430,아미노로직스
246720,아스타
119830,아이텍
124500,아이티센
065660,안트로젠
361570,알비더블유
131370,알서포트
179530,애드바이오텍
129890,앱코
389500,에스비비테크
275630,에스에스알
080000,에스엔유
041510,에스엠
088800,에이스테크
148930,에이치와이티씨
045660,에이텍
205100,엑셈
236810,엔비티
198080,엔피디
083310,엘오티베큠
032790,엠젠솔루션
143540,영우디에스피
036000,예림당
122640,예스티
322310,오로스테크놀로지
010470,오리콤
080580,오킨스전자
440320,오픈놀
057540,옴니시스템
153710,옵티팜
066430,와이오엠
193250,와이제이엠게임즈
079000,와토스코리아
082850,우리바이오
215360,우리산업
066590,우수AMS
396470,워트
032940,원익
240810,원익IPS
074600,원익QnC
030530,원익홀딩스
008370,원풍
064090,웨스트라이즈
043590,웰킵스하이텍
123420,위메이드플레이
192390,윈하이텍
313760,윌링스
011320,유니크
054930,유신
049520,유아이엘
340930,유일에너테크
056080,유진로봇
221800,유투바이오
179900,유티아이
056090,이노시스
088390,이녹스
351330,이삭엔지니어링
047560,이스트소프트
033230,인성정보
071200,인피니트헬스케어
333430,일승
254120,자비스
452160,제이엔비
080220,제주반도체
239340,줌인터넷
204840,지엘팜텍
311320,지오엘리먼트
388050,지투파워
018120,진로발효
085660,차바이오텍
066360,체리부로
094360,칩스앤미디어
293490,카카오게임즈
263700,케어랩스
038530,케이바이오
436530,케이비제22호스팩
225430,케이엠제약
052400,코나아이
046070,코다코
041960,코미팜
384470,코어라인소프트
282880,코윈테크
052330,코텍
294570,쿠콘
016600,큐캐피탈
095610,테스
117730,티로보틱스
425420,티에프이
058530,파나케이아
034230,파라다이스
388870,파로스아이바이오
043200,파루
225590,패션플랫폼
168360,펨트론
105760,포스뱅크
039980,폴라리스AI
371950,풍원정밀
370090,퓨런티어
041590,플래스크
075130,플랜티넷
300080,플리토
406760,하나금융21호스팩
003380,하림지주
256840,한국비엔씨
032300,한국파마
005860,한일사료
900270,헝셩그룹
214180,헥토이노베이션
138360,협진
126640,화신정공
115160,휴맥스
065510,휴비츠
288490,나라소프트
092590,럭스피아
233250,메디안디노스틱
012210,삼미금속
245450,씨앤에스링크
102950,아하
251280,안지오랩
258540,에스엘테라퓨틱스
044990,에이치엔에스하이텍
446440,에피바이오텍
224760,엔에스컴퍼니
093510,엔지브이아이
299480,지앤이헬스케어
116100,태양기계
308700,테크엔
413300,티엘엔지니어링
150440,피노텍
095570,AJ네트웍스
005830,DB손해보험
139130,DGB금융지주
007700,F&F 홀딩스
039570,HDC랩스
294870,HDC현대산업개발
042670,HD현대인프라코어
003580,HLB글로벌
175330,JB금융지주
105560,KB금융
058860,KTis
008260,NI스틸
002360,SH에너지화학
001740,SK네트웍스
395400,SK리츠
361610,SK아이이테크놀로지
000660,SK하이닉스
071970,STX중공업
000050,경방
083420,그린케미칼
001210,금호전기
000270,기아
003920,남양유업
003540,대신증권
012800,대창
001790,대한제당
005960,동부건설
377190,디앤디플랫폼리츠
011170,롯데케미칼
027740,마니커
012690,모나리자
033920,무학
085620,미래에셋생명
268280,미원에스씨
002410,범양건영
000890,보해양조
002070,비비안
005180,빙그레
018260,삼성에스디에스
001360,삼성제약
000810,삼성화재해상보험
006110,삼아알미늄
003230,삼양식품
002170,삼양통상
002810,삼영무역
004440,삼일씨엔에스
003080,성보화학
005390,신성통상
005800,신영와코루
009270,신원
019170,신풍제약
293940,신한알파리츠
004080,신흥
004770,써니전자
004920,씨아이테크
112610,씨에스윈드
002790,아모레퍼시픽그룹
012170,아센디오
010780,아이에스동서
161000,애경케미칼
181710,엔에이치엔
111770,영원무역
012160,영흥
015360,예스코홀딩스
017370,우신시스템
011330,유니켐
000700,유수홀딩스
317400,자이에스앤디
010640,진양폴리우레탄
323410,카카오뱅크
006380,카프로
192820,코스맥스
005420,코스모화학
192400,쿠쿠홀딩스
264900,크라운제과
004100,태양금속공업
019180,티에이치엔
005690,파미셀
010770,평화홀딩스
000080,하이트진로
036460,한국가스공사
010040,한국내화
002960,한국쉘석유
168490,한국패러랠
003350,한국화장품제조
105630,한세실업
010420,한솔피엔에스
025750,한솔홈데코
052690,한전기술
130660,한전산업
002320,한진
003480,한진중공업홀딩스
003530,한화투자증권
004560,현대비앤지스틸
307950,현대오토에버
227840,현대코퍼레이션홀딩스
378850,화승알앤에이
010690,화신
032560,황금에스티
005870,휴니드테크놀러지스
054620,APS
065770,CS
083660,CSA 코스믹
456440,DB금융스팩11호
278650,HLB바이오스텝
467930,IBKS제23호스팩
067290,JW신약
036670,KCI
151860,KG ETS
035600,KG이니시스
104200,NHN벅스
024940,PN풍년
057030,YBM넷
053950,경남제약
026910,광진실업
053270,구영테크
402490,그린리소스
186230,그린플러스
053260,금강철강
051490,나라엠앤디
242040,나무기술
212560,네오오토
306620,네온테크
217270,넵튠
194700,노바렉스
065560,녹원씨엔아이
012340,뉴인텍
064260,다날
290670,대보마그네틱
442310,대신밸런스제14호스팩
457630,대신밸런스제16호스팩
290380,대유
298540,더네이쳐홀딩스
006620,동구바이오제약
094170,동운아나텍
013120,동원개발
223250,드림씨아이에스
060570,드림어스컴퍼니
066900,디에이피
300120,라온피플
069540,라이트론
443250,레뷰코퍼레이션
215100,로보로보
900260,로스웰
038290,마크로젠
133750,메가엠디
054180,메디콕스
078160,메디포스트
059210,메타바이오메드
080420,모다이노칩
087260,모바일어플라이언스
095500,미래나노텍
218150,미래생명자원
038460,바이오스마트
382900,범한퓨얼셀
250000,보라티알
226340,본느
014470,부방
288330,브릿지바이오
018290,브이티
148140,비디아이
141000,비아트론
473370,비엔케이제2호스팩
335890,비올
082920,비츠로셀
042370,비츠로테크
072950,빛샘전자
452430,사피엔반도체
032750,삼진
027580,상보
263810,상신전자
093920,서원인텍
189860,서전기전
053060,세동
208370,셀바스헬스케어
318160,셀바이오휴먼텍
060230,소니드
290690,소룩스
253840,수젠텍
352090,스톰테크
415380,스튜디오삼익
025320,시노펙스
418250,시큐레터
215600,신라젠
065350,신성델타테크
162300,신스틸
419270,신영스팩7호
017000,신원종합개발
405640,신한제9호스팩
217330,싸이토젠
222420,쎄노텍
049960,쎌바이오텍
115480,씨유메디칼
376290,씨유테크
260930,씨티케이
125210,아모그린텍
054800,아이디스홀딩스
099190,아이센스
078860,아이오케이
123010,아이윈플러스
052770,아이톡시
027360,아주IB투자
196170,알테오젠
291650,압타머사이언스
293780,압타바이오
290740,액트로
263540,어스앤에어로스페이스
238120,얼라인드
056190,에스에프에이
050760,에스폴리텍
227100,에이치앤비디자인
239610,에이치엘사이언스
038110,에코플라스틱
043090,엑서지21
045060,오공
065500,오리엔트정공
353590,오토앤
309930,오하임앤컴퍼니
380540,옵티코어
338840,와이바이오로직스
232140,와이아이케이
067900,와이엔텍
007530,와이엠
041190,우리기술투자
115440,우리넷
215380,우정바이오
336060,웨이버스
076080,웰크론한텍
071460,위니아
348350,위드텍
036090,위지트
136540,윈스
097800,윈팩
048430,유라테크
069330,유아이디
444920,유안타제11호스팩
446150,유안타제12호스팩
473050,유안타제15호스팩
191410,육일씨엔에쓰
039020,이건홀딩스
073490,이노와이어리스
272290,이녹스첨단소재
452400,이닉스
277410,인산가
450520,인스웨이브시스템즈
211050,인카금융서비스
017250,인터엠
051370,인터플렉스
064290,인텍플러스
094820,일진파워
208140,정다운
122310,제노레이
187420,제노포커스
090470,제이스텍
417500,제이아이테크
418550,제이오
038010,제일테크노스
276730,제주맥주
072020,중앙백신
389030,지니너스
358570,지아이이노베이션
086060,진바이오텍
261780,차백신연구소
424140,케이비제21호스팩
115500,케이씨에스
220260,켐트로스
402030,코난테크놀로지
123410,코리아에프티
089890,코세스
360350,코셈
200130,콜마비앤에이치
060280,큐렉소
352770,클리노믹스
139670,키네마스터
065130,탑엔지니어링
089030,테크윙
051360,토비스
417790,트루엔
290090,트윔
026150,특수건설
081150,티플랙스
440110,파두
037070,파세코
038950,파인디지털
027710,팜스토리
222110,팬젠
009520,포스코엠텍
472850,폰드그룹
005670,푸드웰
093380,풍강
023900,풍국주정
334970,프레스티지바이오로직스
335810,프리시젼바이오
367000,플래티어
051380,피씨디렉트
128660,피제이메탈
161580,필옵틱스
430230,하나금융24호스팩
299030,하나기술
458610,한국제12호스팩
452280,한선엔지니어링
066980,한성크린텍
226440,한송네오텍
041440,현대에버다임
127980,화인써키트
278990,EMB
163430,디피코
236340,메디젠휴먼케어
208890,미래엔에듀파트너
351020,미쥬
086220,비엘헬스케어
286000,씨엔티드림
224810,엄지하우스
270210,에스알바이오텍
207490,에이펙스인텍
238170,엔에스엠
311060,엘에이티
066830,제노텍
289860,지슨
446600,카이바이오텍
456190,큐라켐
222670,플럼라인생명과학
000990,DB하이텍
007340,DN오토모티브
006360,GS건설
009540,HD한국조선해양
267250,HD현대
322000,HD현대에너지솔루션
014790,HL D&I
060980,HL홀딩스
016380,KG스틸
015590,KIB플러그에너지
093050,LF
037560,LG헬로비전
000680,LS네트웍스
108320,LX세미콘
034730,SK
100840,SNT에너지
036530,SNT홀딩스
009140,경인전자
012200,계양전기
037710,광주신세계
004540,깨끗한나라
001260,남광토건
004270,남성
002350,넥센타이어
090350,노루페인트
000320,노루홀딩스
072710,농심홀딩스
058730,다스코
353200,대덕전자
006570,대림통상
117580,대성에너지
047040,대우건설
009320,대우부품
002880,대유에이텍
460850,동국씨엠
004140,동방
002210,동성제약
082640,동양생명
192650,드림텍
115390,락앤락
004000,롯데정밀화학
004990,롯데지주
005300,롯데칠성음료
001080,만호제강
009200,무림페이퍼
008420,문배철강
377740,바이오노트
003610,방림
001340,백광산업
028260,삼성물산
011230,삼화전자공업
001290,상상인증권
248170,샘표식품
004360,세방
004490,세방전지
001430,세아베스틸지주
306200,세아제강
058650,세아홀딩스
091090,세원이앤씨
075580,세진중공업
336370,솔루스첨단소재
134790,시디즈
011930,신성이엔지
012750,에스원
326030,에스케이바이오팜
066970,엘앤에프
010120,엘에스일렉트릭
097520,엠씨넥스
014440,영보화학
316140,우리금융지주
049800,우진플라임
002920,유성기업
008250,이건산업
088260,이리츠코크렙
350520,이지스레지던스리츠
103590,일진전기
000950,전방
462520,조선내화
009310,참엔지니어링
029460,케이씨
344820,케이씨씨글라스
417310,코람코더원리츠
007810,코리아써키트
003070,코오롱글로벌
120110,코오롱인더
214420,토니모리
010820,퍼스텍
016800,퍼시스
022100,포스코DX
058430,포스코스틸리온
017810,풀무원
005810,풍산홀딩스
005430,한국공항
042700,한미반도체
069640,한세엠케이
016450,한세예스24홀딩스
009180,한솔로지스틱스
004150,한솔홀딩스
001750,한양증권
005110,한창
000880,한화
272210,한화시스템
143210,핸즈코퍼레이션
010620,현대미포조선
004310,현대약품
111110,호전실업
008770,호텔신라
133820,화인베스틸
016580,환인제약
298020,효성티앤씨
093370,후성
079980,휴비스
265520,AP시스템
211270,AP위성
037370,EG
050120,ES큐브
440290,HB인베스트먼트
024850,HLB이노베이션
442770,IBKS제21호스팩
950170,JTC
021320,KCC건설
046440,KG모빌리언스
226360,KH 건설
061970,LB세미콘
222160,NPX
950110,SBI핀테크솔루션즈
455910,SK증권제9호스팩
289080,SV인베스트먼트
040300,YTN
024910,경창산업
014570,고려제약
014200,광림
440790,교보13호스팩
043650,국순당
049080,기가레인
420770,기가비스
286750,나노브릭
417010,나노팀
130580,나이스디앤비
267320,나인테크
094860,네오리진
311390,네오크레마
290660,네오펙트
033640,네패스
137940,넥스트아이
225570,넥슨게임즈
104620,노랑풍선
142280,녹십자엠에스
054050,농우바이오
332290,누보
085670,뉴프렉스
032190,다우데이타
389260,대명에너지
317850,대모
027830,대성창투
023910,대한약품
067080,대화제약
213420,덕산네오룩스
090410,덕신하우징
194480,데브시스터즈
206560,덱스터
067990,도이치모터스
005160,동국산업
088910,동우팜투테이블
109860,동일금속
032960,동일기연
039840,디오
219550,디와이디
068930,디지털대성
214260,라파스
228850,레이언스
199550,레이저옵텍
277810,레인보우로보틱스
058470,리노공업
073570,리튬포어스
277070,린드먼아시아
424980,마이크로투나노
100590,머큐리
014100,메디앙스
118990,모트렉스
254490,미래반도체
446190,미래에셋비전스팩2호
201490,미투온
053030,바이넥스
086820,바이오솔루션
323990,박셀바이오
438700,버넥트
406820,뷰티스킨
064480,브리지텍
369370,블리츠웨이
121800,비덴트
148780,비플라이소프트
122350,삼기
439250,삼성스팩7호
361670,삼영에스앤씨
065570,삼영이엔씨
079650,서산
063170,서울옥션
067370,선바이오
171090,선익시스템
080470,성창오토텍
017510,세명전기
222810,세토피아
108860,셀바스AI
035610,솔본
050960,수산아이앤티
084180,수성웹툰
298830,슈어소프트테크
192440,슈피겐코리아
049830,승일
269620,시스웍
002800,신신제약
445970,신영스팩9호
452980,신한제11호스팩
160980,싸이맥스
264660,씨앤지하이테크
025980,아난티
058220,아리온
036010,아비코전자
332370,아이디피
339950,아이비김영
451220,아이엠티
090150,아이윈
185490,아이진
314140,알피바이오
255440,야스
270660,에브리봇
234300,에스트래픽
098660,에스티오
058610,에스피지
195990,에이비프로바이오
241840,에이스토리
072990,에이치시티
044780,에이치케이
071670,에이테크솔루션
224110,에이텍모빌리티
089530,에이티세미콘
230240,에치에프알
230360,에코마케팅
097780,에코볼트
247540,에코프로비엠
073540,에프알텍
422040,엔에이치스팩23호
437780,엔에이치스팩24호
354200,엔젠바이오
227950,엔투텍
290650,엘앤씨바이오
058630,엠게임
058970,엠로
373170,엠아이큐브솔루션
179290,엠아이텍
123040,엠에스오토텍
033310,엠투엔
036560,영풍정밀
265560,영화테크
900300,오가닉티코스메틱
417860,오브젠
138080,오이솔루션
067170,오텍
109080,옵티시스
332570,와이팜
403490,우듬지팜
046970,우리로
046940,우원개발
217820,원익피앤이
336570,원텍
008290,원풍물산
038620,위즈코프
900340,윙입푸드
036200,유니셈
018000,유니슨
086390,유니테스트
206650,유바이오로직스
032620,유비케어
450940,유안타제14호스팩
430700,유안타제9호스팩
146060,율촌
044960,이글벳
131400,이브이첨단소재
067010,이씨에스
102710,이엔에프테크놀로지
063760,이엘피
095190,이엠코리아
091120,이엠텍
294090,이오플로우
160600,이큐셀
389470,인벤티지랩
060150,인선이엔티
083640,인콘
389020,자람테크놀로지
225220,제놀루션
322510,제이엘케이
052670,제일바이오
036930,주성엔지니어링
000440,중앙에너비스
314130,지놈앤컴퍼니
382480,지아이텍
053050,지에스이
363250,진시스템
284620,카이노스메드
223310,커머스마이너
063080,컴투스홀딩스
093640,케이알엠
073010,케이에스피
199430,케이엔알시스템
032500,케이엠더블유
080530,코디
027050,코리아나
036690,코맥스
222040,코스맥스엔비티
166480,코아스템켐온
056360,코위버
322780,코퍼스코리아
051780,큐로홀딩스
355390,크라우드웍스
096240,크레버스
036170,클라우드에어
237880,클리오
219130,타이거일렉
105550,트루윈
204610,티쓰리
246710,티앤알바이오팹
340570,티앤엘
104480,티케이케미칼
033540,파라텍
177830,파버나인
037030,파워넷
140860,파크시스템스
054300,팬스타엔터프라이즈
290720,푸드나무
057880,피에이치씨
147760,피엠티
378340,필에너지
347770,핌스
417180,핑거스토리
166090,하나머티리얼즈
136480,하림
101670,하이드로리튬
126700,하이비젼시스템
106080,하이소닉
066130,하츠
004590,한국가구
025550,한국선재
080720,한국유니온제약
063570,한국전자금융
053590,한국테크놀로지
070590,한솔인티큐브
042520,한스바이오메드
198940,한주라이트메탈
076610,해성옵틱스
234340,헥토파이낸셜
084990,헬릭스미스
090850,현대이지웰
205470,휴마시스
028080,휴맥스홀딩스
145020,휴젤
403360,라피치
322970,무진메디
206950,볼빅
234070,에이원알폼
208850,이비테크
341310,이앤에치
388610,지에프씨생명과학
086460,큐러블
215570,크로넥스
217880,틸론
266870,파워풀엑스
107640,한중엔시에스